timestamp,vantage_point,category,base_domain,service_variant,target_ip,protocol,port,num_hops,success,duration_seconds,hop_num,hop_ip,hop_rtt_avg
2025-10-14T19:37:58.578782,university,government_central,moi.gov.tw,www.moi.gov.tw,203.66.35.8,icmp,,9,True,9.17,5,140.130.252.251,4.08
2025-10-14T19:37:58.578782,university,government_central,moi.gov.tw,www.moi.gov.tw,203.66.35.8,icmp,,9,True,9.17,6,211.22.226.198,4.61
2025-10-14T19:37:58.578782,university,government_central,moi.gov.tw,www.moi.gov.tw,203.66.35.8,icmp,,9,True,9.17,7,*,
2025-10-14T19:37:58.578782,university,government_central,moi.gov.tw,www.moi.gov.tw,203.66.35.8,icmp,,9,True,9.17,8,220.128.25.117,9.89
2025-10-14T19:37:58.578782,university,government_central,moi.gov.tw,www.moi.gov.tw,203.66.35.8,icmp,,9,True,9.17,9,211.22.228.145,7.01
2025-10-14T19:37:58.578782,university,government_central,moi.gov.tw,www.moi.gov.tw,203.66.35.8,icmp,,9,True,9.17,10,203.66.35.8,6.07
2025-10-14T19:38:01.943721,university,government_central,moi.gov.tw,ns.moi.gov.tw,192.230.121.1,icmp,,13,True,0.32,2,140.123.103.250,2.28
2025-10-14T19:38:01.943721,university,government_central,moi.gov.tw,ns.moi.gov.tw,192.230.121.1,icmp,,13,True,0.32,3,140.123.9.249,2.22
2025-10-14T19:38:01.943721,university,government_central,moi.gov.tw,ns.moi.gov.tw,192.230.121.1,icmp,,13,True,0.32,4,140.123.0.246,3.28
2025-10-14T19:38:01.943721,university,government_central,moi.gov.tw,ns.moi.gov.tw,192.230.121.1,icmp,,13,True,0.32,5,140.130.252.251,3.83
2025-10-14T19:38:01.943721,university,government_central,moi.gov.tw,ns.moi.gov.tw,192.230.121.1,icmp,,13,True,0.32,6,192.192.61.142,6.65
2025-10-14T19:38:01.943721,university,government_central,moi.gov.tw,ns.moi.gov.tw,192.230.121.1,icmp,,13,True,0.32,7,192.192.61.20,9.68
2025-10-14T19:38:01.943721,university,government_central,moi.gov.tw,ns.moi.gov.tw,192.230.121.1,icmp,,13,True,0.32,8,192.192.61.48,8.43
