timestamp,vantage_point,category,target,target_ip,protocol,port,num_hops,success,duration_seconds,hop_num,hop_ip,hop_rtt_avg
2025-10-13T16:56:50.935694,university,cdn_global,cloudflare.com,104.16.133.229,icmp,,10,True,0.18,11,104.16.133.229,8.15
2025-10-13T16:57:03.162334,university,dns_resolvers,168.95.1.1,168.95.1.1,icmp,,10,True,9.17,2,140.123.103.250,2.27
2025-10-13T16:57:03.162334,university,dns_resolvers,168.95.1.1,168.95.1.1,icmp,,10,True,9.17,3,140.123.9.249,2.22
2025-10-13T16:57:03.162334,university,dns_resolvers,168.95.1.1,168.95.1.1,icmp,,10,True,9.17,4,140.123.0.246,3.35
2025-10-13T16:57:03.162334,university,dns_resolvers,168.95.1.1,168.95.1.1,icmp,,10,True,9.17,5,140.130.252.251,3.36
2025-10-13T16:57:03.162334,university,dns_resolvers,168.95.1.1,168.95.1.1,icmp,,10,True,9.17,6,211.22.226.198,3.69
2025-10-13T16:57:03.162334,university,dns_resolvers,168.95.1.1,168.95.1.1,icmp,,10,True,9.17,7,*,
2025-10-13T16:57:03.162334,university,dns_resolvers,168.95.1.1,168.95.1.1,icmp,,10,True,9.17,8,220.128.25.249,6.75
2025-10-13T16:57:03.162334,university,dns_resolvers,168.95.1.1,168.95.1.1,icmp,,10,True,9.17,9,203.74.40.249,5.4
2025-10-13T16:57:03.162334,university,dns_resolvers,168.95.1.1,168.95.1.1,icmp,,10,True,9.17,10,61.220.0.246,8.99
2025-10-13T16:57:03.162334,university,dns_resolvers,168.95.1.1,168.95.1.1,icmp,,10,True,9.17,11,168.95.1.1,8.16
2025-10-13T16:57:15.354236,university,dns_resolvers,168.95.192.1,168.95.192.1,icmp,,10,True,9.15,2,140.123.103.250,2.31
2025-10-13T16:57:15.354236,university,dns_resolvers,168.95.192.1,168.95.192.1,icmp,,10,True,9.15,3,140.123.9.249,2.37
2025-10-13T16:57:15.354236,university,dns_resolvers,168.95.192.1,168.95.192.1,icmp,,10,True,9.15,4,140.123.0.246,3.13
2025-10-13T16:57:15.354236,university,dns_resolvers,168.95.192.1,168.95.192.1,icmp,,10,True,9.15,5,140.130.252.251,4.15
2025-10-13T16:57:15.354236,university,dns_resolvers,168.95.192.1,168.95.192.1,icmp,,10,True,9.15,6,211.22.226.198,4.21
2025-10-13T16:57:15.354236,university,dns_resolvers,168.95.192.1,168.95.192.1,icmp,,10,True,9.15,7,*,
2025-10-13T16:57:15.354236,university,dns_resolvers,168.95.192.1,168.95.192.1,icmp,,10,True,9.15,8,220.128.25.241,7.5
2025-10-13T16:57:15.354236,university,dns_resolvers,168.95.192.1,168.95.192.1,icmp,,10,True,9.15,9,203.74.41.245,5.08
2025-10-13T16:57:15.354236,university,dns_resolvers,168.95.192.1,168.95.192.1,icmp,,10,True,9.15,10,61.220.2.246,5.75
2025-10-13T16:57:15.354236,university,dns_resolvers,168.95.192.1,168.95.192.1,icmp,,10,True,9.15,11,168.95.192.1,5.38
2025-10-13T17:01:24.781876,university,dns_resolvers,203.133.1.8,203.133.1.8,icmp,,12,True,0.26,2,140.123.103.250,2.24
2025-10-13T17:01:24.781876,university,dns_resolvers,203.133.1.8,203.133.1.8,icmp,,12,True,0.26,3,140.123.9.249,2.85
2025-10-13T17:01:24.781876,university,dns_resolvers,203.133.1.8,203.133.1.8,icmp,,12,True,0.26,4,140.123.0.246,5.29
2025-10-13T17:01:24.781876,university,dns_resolvers,203.133.1.8,203.133.1.8,icmp,,12,True,0.26,5,140.130.252.251,3.49
2025-10-13T17:01:24.781876,university,dns_resolvers,203.133.1.8,203.133.1.8,icmp,,12,True,0.26,6,140.123.231.108,5.03
2025-10-13T17:01:24.781876,university,dns_resolvers,203.133.1.8,203.133.1.8,icmp,,12,True,0.26,7,203.187.6.106,3.97
2025-10-13T17:01:24.781876,university,dns_resolvers,203.133.1.8,203.133.1.8,icmp,,12,True,0.26,8,203.187.26.93,4.24
2025-10-13T17:01:24.781876,university,dns_resolvers,203.133.1.8,203.133.1.8,icmp,,12,True,0.26,9,203.187.26.89,5.27
2025-10-13T17:01:24.781876,university,dns_resolvers,203.133.1.8,203.133.1.8,icmp,,12,True,0.26,10,203.187.26.85,5.0
2025-10-13T17:01:24.781876,university,dns_resolvers,203.133.1.8,203.133.1.8,icmp,,12,True,0.26,11,203.187.6.173,7.11
2025-10-13T17:01:24.781876,university,dns_resolvers,203.133.1.8,203.133.1.8,icmp,,12,True,0.26,12,203.187.6.53,26.34
2025-10-13T17:01:24.781876,university,dns_resolvers,203.133.1.8,203.133.1.8,icmp,,12,True,0.26,13,203.133.1.8,7.55
2025-10-13T17:01:31.006310,university,dns_resolvers,210.241.0.4,210.241.0.4,icmp,,10,False,3.17,2,140.123.103.250,2.52
2025-10-13T17:01:31.006310,university,dns_resolvers,210.241.0.4,210.241.0.4,icmp,,10,False,3.17,3,140.123.9.249,2.18
2025-10-13T17:01:31.006310,university,dns_resolvers,210.241.0.4,210.241.0.4,icmp,,10,False,3.17,4,140.123.0.246,2.86
2025-10-13T17:01:31.006310,university,dns_resolvers,210.241.0.4,210.241.0.4,icmp,,10,False,3.17,5,140.130.252.251,3.74
2025-10-13T17:01:31.006310,university,dns_resolvers,210.241.0.4,210.241.0.4,icmp,,10,False,3.17,6,192.192.61.142,5.2
2025-10-13T17:01:31.006310,university,dns_resolvers,210.241.0.4,210.241.0.4,icmp,,10,False,3.17,7,192.192.61.9,5.17
2025-10-13T17:01:31.006310,university,dns_resolvers,210.241.0.4,210.241.0.4,icmp,,10,False,3.17,8,192.192.61.30,5.99
2025-10-13T17:01:31.006310,university,dns_resolvers,210.241.0.4,210.241.0.4,icmp,,10,False,3.17,9,192.192.61.4,9.58
2025-10-13T17:01:31.006310,university,dns_resolvers,210.241.0.4,210.241.0.4,icmp,,10,False,3.17,10,192.192.61.209,6.21
2025-10-13T17:01:31.006310,university,dns_resolvers,210.241.0.4,210.241.0.4,icmp,,10,False,3.17,11,10.96.81.12,8.01
